id,lat,lon,name,owner,pgm,type,met,currents,waterquality,dart
"bgnn4","40.639","-74.146" elev="3","8519483 - Bergen Point West Reach, NY","NOAA NOS PORTS","NOS/CO-OPS","fixed","y","n","n","n"
"bgxn3","43.059","-70.83" elev="3","Greenland, Great Bay Reserve, NH","National Estuarine Research Reserve System","NERRS","fixed","y","n","n","n"
"bhbm3","42.355","-71.05" elev="3.4","8443970 - Boston, MA","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"bhri3","41.646","-87.147" elev="180","Burns Harbor, IN","NWS Central Region","IOOS Partners","fixed","y","n","n","n"
"bigm4","46.827","-87.727" elev="185","Big Bay, MI","NWS Central Region","IOOS Partners","fixed","y","n","n","n"
"bilw3","46.722","-92.064","Barker's Island, Lake Superior Reserve, WI","National Estuarine Research Reserve System","NERRS","fixed","n","n","y","n"
"bism2","38.22","-76.039" elev="1.1","8571421 - Bishops Head, MD","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"bkbf1","30.192","-81.692" elev="1.4","8720357 -  I-295 Buckman Bridge, St Johns River, FL","NOAA NOS PORTS","NOS/CO-OPS","fixed","y","n","n","n"
"bktl1","30.19","-93.301" elev="0","8767961 - Lake Charles Bulk Terminal, LA","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"bkyf1","25.119","-80.834","Buoy Key, FL","Everglades National Park","IOOS Partners","fixed","y","n","y","n"
"blia2","60.839","-146.884" elev="0","Bligh Reef Light, AK","NDBC","NDBC Meteorological/Ocean","fixed","y","n","n","n"
"blif1","30.393","-81.523" elev="2","8720233 - Blount Island Command, St Johns River, FL","NOAA NOS PORTS","NOS/CO-OPS","fixed","y","n","n","n"
"blta2","58.455","-135.889" elev="5","Bartlett Cove AK","NWS Alaska Region","IOOS Partners","fixed","y","n","n","n"
"bltm2","39.267","-76.579" elev="1.4","8574680 - Baltimore, MD","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"bltm3","41.704","-71.174" elev="2.1","8447387 - Borden Flats Light at Fall River, MA","NOAA NOS PORTS","NOS/CO-OPS","fixed","y","n","n","n"
"bnkf1","25.087","-80.519" elev="0","Butternut Key, FL","Everglades National Park","IOOS Partners","fixed","y","n","y","n"
"bobf1","25.027","-80.681" elev="0","Bob Allen, FL","Everglades National Park","IOOS Partners","fixed","y","n","y","n"
"brhc3","41.174","-73.181" elev="1.9","8467150 - Bridgeport, CT","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"brim2","38.781","-76.714","Railroad, Chesapeake Bay Reserve, MD","National Estuarine Research Reserve System","NERRS","fixed","n","n","n","n"
"brnd1","38.987","-75.113" elev="1.9","8555889 - Brandywine Shoal Light, DE","NOAA NOS PORTS","NOS/CO-OPS","fixed","y","n","n","n"
"bsbm4","44.055","-86.514" elev="184","Big Sable Point, MI","NWS Central Region","IOOS Partners","fixed","y","n","n","n"
"bsca1","30.329","-87.829" elev="0","Bon Secour, AL","Dauphin Island Sea Lab","IOOS Partners","fixed","y","n","n","n"
"bskf1","25.266","-81.162","Big Sable Creek, FL","Everglades National Park","IOOS Partners","fixed","n","n","y","n"
"bslm2","38.781","-76.708" elev="0.3","Jug Bay, Chesapeake Bay Reserve, MD","National Estuarine Research Reserve System","NERRS","fixed","y","n","n","n"
"bthd1","38.537","-75.046" elev="-11","Bethany Beach, DE","U.S. Army Corps of Engineers","IOOS Partners","other","n","n","n","n"
"bufn6","42.878","-78.89" elev="176.5","9063020 - Buffalo, NY","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"burl1","28.905","-89.428" elev="0","Southwest Pass, LA","NDBC","NDBC Meteorological/Ocean","fixed","y","n","n","n"
"buzm3","41.397","-71.033" elev="0","Buzzards Bay, MA","NDBC","NDBC Meteorological/Ocean","fixed","y","n","n","n"
"bvqw1","48.496","-122.501","Bayview Channel - Padilla Bay, WA","National Estuarine Research Reserve System","NERRS","fixed","n","n","y","n"
"bwsf1","25.178","-80.438" elev="0","Blackwater Sound, FL","Everglades National Park","IOOS Partners","fixed","y","n","y","n"
"bygl1","29.789","-90.42" elev="0","8762482 - West Bank 1, Bayou Gauche, LA","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"bzbm3","41.524","-70.671" elev="2.5","8447930 - Woods Hole, MA","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"bzst2","26.067","-97.155" elev="10.26","8779749 - SPI Brazos Santiago, TX ","TCOON","IOOS Partners","fixed","y","n","n","n"
"camm2","38.574","-76.069" elev="2.3","8571892 - Cambridge, MD","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"canf1","25.422","-80.942" elev="0","Cane Patch, FL","Everglades National Park","IOOS Partners","fixed","y","n","y","n"
"capl1","29.768","-93.343" elev="0","8768094 - Calcasieu Pass, LA","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"carl1","29.933","-90.135" elev="0","8761955 - Carrollton, LA ","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"casm1","43.656","-70.246" elev="3.5","8418150 - Portland, ME","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"cblo1","41.981","-80.556" elev="177","Conneaut Breakwater Light, OH","NWS Eastern Region","IOOS Partners","fixed","n","n","n","n"
"cbrw3","45.198","-87.36" elev="180","Chambers Island, WI","NWS Central Region","IOOS Partners","fixed","y","n","n","n"
"cdea2","56.001","-134.136" elev="15","Cape Decision, AK","NWS Alaska Region","IOOS Partners","fixed","y","n","n","n"
"cdrf1","29.136","-83.029" elev="1.8","Cedar Key, FL","NDBC","NDBC Meteorological/Ocean","fixed","y","n","n","n"
"cdxa2","56.001","-134.136" elev="15.2","Cape Decision MXAK, AK","Marine Exchange of Alaska","IOOS Partners","fixed","n","n","n","n"
"cecc1","41.746","-124.184" elev="2.9","9419750 - Crescent City, CA","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"cfwm1","44.657","-67.205" elev="3.8"," 8411060 - Cutler Farris Wharf, ME","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"cgcl1","28.791","-89.056" elev="0","Cognac","Shell Oil","IOOS Partners","fixed","n","n","n","n"
"chao3","43.351","-124.337","9432780 - Charleston, OR","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"chav3","18.335","-64.92" elev="1.1","9751639 - Charlotte Amalie, VI","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"chbv2","37.032","-76.083","8638901 - Chesapeake Bay Bridge Tunnel, VA","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"chcm2","39.527","-75.81" elev="1.8","8573927 - Chesapeake City, MD","NOAA NOS PORTS","NOS/CO-OPS","fixed","y","n","n","n"
"chds1","33.661","-82.199" elev="116.1","Strom Thurmond Dam, SC","NWS Eastern Region","IOOS Partners","fixed","y","n","n","n"
"chii2","41.916","-87.572" elev="176","Harrison-Dever Crib, Chicago, IL","GLERL","IOOS Partners","fixed","y","n","n","n"
"chqo3","43.282","-124.32","Winchester Arm - South Slough, OR","National Estuarine Research Reserve System","NERRS","fixed","n","n","y","n"
"chsv3","17.748","-64.699" elev="1.3","9751364 - Christiansted Harbor, St. Croix, VI","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"chtm3","41.688","-69.95" elev="3.8","8447435 - Chatham, MA","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"chts1","32.781","-79.924" elev="2.6","8665530 - Charleston, Cooper River Entrance, SC","NOS","NOS/CO-OPS","fixed","n","n","n","n"
"chyv2","36.926","-76.007","8638999 - Cape Henry, VA","NOAA NOS PORTS","NOS/CO-OPS","fixed","y","n","n","n"
"chyw1","48.863","-122.759" elev="7.6","9449424 - Cherry Point, WA","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"clbf1","27.736","-82.686" elev="0","Clam Bayou, FL","COMPS (University of South Florida)","IOOS Partners","fixed","y","n","n","n"
"clbp4","18.301","-65.302" elev="1","9752235 - Culebra, PR","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"clkn7","34.622","-76.525" elev="4.6","Cape Lookout, NC","NDBC","NDBC Meteorological/Ocean","fixed","y","n","n","n"
"clsm4","42.471","-82.877" elev="175","St. Clair Shores, MI","NWS Central Region","IOOS Partners","fixed","y","n","n","n"
"cman4","38.968","-74.96" elev="3.2","8536110 - Cape May, NJ","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"cmln3","43.07","-70.7","Coastal Marine Lab, New Castle, NH","University of New Hampshire","IOOS Partners","fixed","y","n","n","n"
"cmpo1","41.547","-83.015" elev="175","Camp Perry, OH","NWS Eastern Region","IOOS Partners","fixed","y","n","n","n"
"cmti2","41.73","-87.538" elev="178.5","9087044 - Calumet Harbor, IL","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"cnbf1","25.702","-81.186" elev="0","Cannon Bay, FL","Everglades National Park","IOOS Partners","fixed","y","n","y","n"
"cndo1","41.542","-81.637" elev="176.1","9063063 - Cleveland, OH","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"cnii2","41.856","-87.609" elev="180","Northerly Isle, IL","NWS Central Region","IOOS Partners","fixed","y","n","n","n"
"covm2","38.402","-76.385" elev="0","8577018 - Cove Point LNG Pier, MD","NOAA NOS PORTS","NOS/CO-OPS","fixed","y","n","n","n"
"cpmw1","48.86","-122.756" elev="4.6","9449419 - Cherry Point South Dock Met, WA","NOAA NOS PORTS","NOS/CO-OPS","fixed","y","n","n","n"
"cpnw1","48.863","-122.758" elev="4.6","9449427 - Cherry Point North Dock Met","NOAA NOS PORTS","NOS/CO-OPS","fixed","y","n","n","n"
"cptr1","41.717","-71.345" elev="0","8452944 - Conimicut Light, RI","NOAA NOS PORTS","NOS/CO-OPS","fixed","y","n","n","n"
"cpvm2","38.995","-76.388" elev="3.4","8575437 - Chesapeake Bay Bridge Visibility, MD","NOAA NOS PORTS","NOS/CO-OPS","fixed","y","n","n","n"
"cpxc1","35.17","-120.741" elev="0","Cal Poly Pier, CA","California Polytechnic State University","IOOS Partners","fixed","n","n","y","n"
"cquc1","38.066","-122.23","Carquinez, CA","Central and Northern California Ocean Observing System","IOOS Partners","fixed","n","n","n","n"
"crga2","55.474","-133.136" elev="28.9","Craig, AK","NWS Alaska Region","IOOS Partners","fixed","n","n","n","n"
"crta1","30.308","-88.14" elev="0","Cedar Point, AL","Dauphin Island Sea Lab","IOOS Partners","fixed","n","n","n","n"
"crva2","60.558","-145.752" elev="4.6","9454050 - Cordova, AK","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"cryv2","36.888","-76.338" elev="1","8638595 - South Craney Island, VA","NOAA NOS PORTS","NOS/CO-OPS","fixed","y","n","n","n"
"cspa2","58.199","-136.64" elev="25","Cape Spencer, AK","NWS Alaska Region","IOOS Partners","fixed","y","n","n","n"
"cvqv2","37.571","-76.884","Sweethall Pier, Chesapeake Bay Reserve, VA","National Estuarine Research Reserve System","NERRS","fixed","n","n","y","n"
"cwaf1","25.297","-81.013" elev="0","Clear Water Pass, FL ","Everglades National Park","IOOS Partners","fixed","y","n","y","n"
"cwbf1","27.978","-82.832" elev="1.3","8726724 - Clearwater Beach, FL","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"cwci","47.334","-85.833" elev="163","Caribou Island","Environment and Climate Change Canada","International Partners","fixed","y","n","n","n"
"cwqo3","43.338","-124.321","Charleston Bridge, South Slough Reserve, OR","National Estuarine Research Reserve System","NERRS","fixed","n","n","n","n"
"cwqt2","28.132","-97.034","Copano Bay East, Mission-Aransas Reserve, TX","National Estuarine Research Reserve System","NERRS","fixed","n","n","y","n"
"cygm4","45.658","-84.464" elev="178","Cheboygan Marina, MI","NWS Central Region","IOOS Partners","fixed","n","n","n","n"
"dbln6","42.494","-79.354" elev="182.9","Dunkirk, NY","NDBC","NDBC Meteorological/Ocean","fixed","y","n","n","n"
"dbqs1","33.36","-79.167","Debidue Creek - North Inlet - Winyah Bay, SC","National Estuarine Research Reserve System","NERRS","fixed","n","n","n","n"
"deld1","39.582","-75.589" elev="2.3","8551762 - Delaware City, DE","NOAA NOS PORTS","NOS/CO-OPS","fixed","y","n","n","n"
"desw1","47.675","-124.485" elev="21.3","Destruction Island, WA","NDBC","NDBC Meteorological/Ocean","fixed","y","n","n","n"
"disw3","47.079","-90.728" elev="191.7","Devils Island, WI","NDBC","NDBC Meteorological/Ocean","fixed","y","n","n","n"
"dkkf1","25.18","-80.49" elev="0","Duck Key, FL","Everglades National Park","IOOS Partners","fixed","y","n","y","n"
"dmsf1","30.387","-81.559","8720219 - Dames Point, FL","NOAA NOS PORTS","NOS/CO-OPS","fixed","y","n","n","n"
"domv2","36.962","-76.424","8638511 - Dominion Terminal Associates, VA","NOAA NOS PORTS","NOS/CO-OPS","fixed","y","n","n","n"
"dpha1","30.251","-88.078" elev="0","Dauphin Island Sea Lab, AL","Dauphin Island Sea Lab","IOOS Partners","fixed","n","n","n","n"
"dpia1","30.25","-88.075" elev="0","Dauphin Island, AL","NDBC","NDBC Meteorological/Ocean","fixed","y","n","n","n"
"dpxc1","38.056","-122.264" elev="0","9415141 - Davis Point, San Pablo Bay, CA","NOAA NOS PORTS","NOS/CO-OPS","fixed","y","n","n","n"
"drfa2","60.553","-152.137" elev="15.9","Drift River Terminal, AK","NDBC","NDBC Meteorological/Ocean","fixed","n","n","n","n"
"drsd1","39.089","-75.437" elev="1.2","Saint Jones River, Delaware Reserve, DE","National Estuarine Research Reserve System","NERRS","fixed","y","n","n","n"
"dtlm4","45.993","-83.898" elev="178.5","9075099 - De Tour Village, MI","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"dukn7","36.184","-75.746" elev="7.7"," 8651370 - Duck Pier, NC ","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"dulm5","46.776","-92.092" elev="186","9099064 - Duluth, MN","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"eazc1","36.846","-121.754","Azevedo Pond, Elkhorn Slough Reserve, CA","National Estuarine Research Reserve System","NERRS","fixed","n","n","y","n"
"ebef1","27.923","-82.421" elev="-0.5","8726674 - East Bay, FL","NOAA NOS PORTS","NOS/CO-OPS","fixed","y","n","n","n"
"ebsw1","47.602","-122.338" elev="3.8","9447130 - Seattle, WA","NOS","NOS/CO-OPS","fixed","n","n","n","n"
"ehsc1","36.835","-121.738","North Marsh, Elkhorn Slough Reserve, CA","National Estuarine Research Reserve System","NERRS","fixed","n","n","y","n"
"einl1","29.373","-91.384" elev="6","8764314 - North of Eugene Island, LA","NOAA NOS PORTS","NOS/CO-OPS","fixed","y","n","n","n"
"elfa2","58.193","-136.347","9452634 - Elfin Cove, AK","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"elqc1","36.818","-121.739","South Marsh, Elkhorn Slough Reserve, CA","National Estuarine Research Reserve System","NERRS","fixed","n","n","y","n"
"elxc1","36.815","-121.738" elev="15.85","Caspian Weather Station, Elkhorn Slough Reserve, CA","National Estuarine Research Reserve System","NERRS","fixed","y","n","n","n"
"emat2","28.71","-95.914" elev="0.9","8773146 - Matagorda City, TX","TCOON","IOOS Partners","fixed","y","n","n","n"
"eptt2","29.481","-94.917" elev="2.3","8771013 - Eagle Point, TX","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"erep1","42.172","-80.098" elev="177","9063038 - Erie","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"eroa2","58.971","-135.221" elev="17","Eldred Rock, AK","NWS Alaska Region","IOOS Partners","fixed","y","n","n","n"
"erxa2","58.971","-135.221" elev="16.8","Eldred Rock MXAK, AK","Marine Exchange of Alaska","IOOS Partners","fixed","y","n","n","n"
"espp4","18.094","-65.471" elev="2","9752695 - Esperanza, Viequez Island, PR","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"evmc1","36.811","-121.779","Vierra Mouth, Elkhorn Slough Reserve, CA","National Estuarine Research Reserve System","NERRS","fixed","n","n","y","n"
"faio1","41.764","-81.281" elev="176.4","9063053 - Fairport, OH","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"fbis1","32.685","-79.888" elev="3","Folly Island, SC","NDBC","NDBC Meteorological/Ocean","fixed","y","n","n","n"
"fffc1","38.195","-122.033","First Mallard","National Estuarine Research Reserve System","NERRS","fixed","n","n","n","n"
"ffia2","57.272","-133.63" elev="6.7","Five Fingers, AK","NDBC","NDBC Meteorological/Ocean","fixed","y","n","n","n"
"fhpf1","28.153","-82.801" elev="0","FHP - Fred Howard Park, FL","COMPS (University of South Florida)","IOOS Partners","fixed","y","n","n","n"
"fila2","59.332","-151.995" elev="17.9","Flat Island Light, AK","NDBC","NDBC Meteorological/Ocean","fixed","y","n","n","n"
"fmoa1","30.228","-88.024" elev="2","8734673 - Fort Morgan, AL","NOAA NOS PORTS","NOS/CO-OPS","fixed","y","n","n","n"
"fmrf1","26.647","-81.871" elev="1.4","8725520 - Fort Myers, FL","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"foxr1","41.807","-71.401" elev="2.7","8454000 - Providence, RI","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"fpkg1","32.035","-80.903" elev="2.9","8670870 - Fort Pulaski, GA","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"fpst2","28.936","-95.294" elev="0","8772471 - Freeport SPIP, TX","TCOON","IOOS Partners","fixed","y","n","n","n"
"fptm4","45.619","-86.66" elev="184","Fairport, MI","NWS Central Region","IOOS Partners","fixed","y","n","n","n"
"fpxc1","37.807","-122.466","Fort Point, CA","University of California Davis, Bodega Marine Laboratory","IOOS Partners","fixed","n","n","n","n"
"frcb6","32.37","-64.695","2695535 - Bermuda, Ferry Reach Channel, BM","NOS","NOS/CO-OPS","fixed","n","n","n","n"
"frdf1","30.675","-81.465" elev="2.2","8720030 - Fernandina Beach, FL","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"frdp4","18.335","-65.631","9753216 - Fajardo, PR","Puerto Rico Seismic Network","IOOS Partners","fixed","n","n","n","n"
"frdw1","48.545","-123.012" elev="6.1","9449880 - Friday Harbor, WA","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"frel1","30.106","-90.422" elev="4","8762484 - Frenier Landing, LA","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"frfn7","36.19","-75.739" elev="-11.4","USACE-CHL Field Research Facility, Duck, NC","U.S. Army Corps of Engineers","IOOS Partners","buoy","n","n","n","n"
"frvm3","41.704","-71.164" elev="2.3","8447386 - Fall River, MA","NOAA NOS PORTS","NOS/CO-OPS","fixed","y","n","n","n"
"frwl1","29.552","-92.305" elev="2.1","8766072 - Freshwater Canal Locks, LA","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"frxm3","41.696","-71.18" elev="2.1","8447412 - Fall River Visibility, MA","NOAA NOS PORTS","NOS/CO-OPS","fixed","y","n","n","n"
"fskm2","39.219","-76.528" elev="4.4","8574728 - Francis Scott Key Bridge, MD","NOAA NOS PORTS","NOS/CO-OPS","fixed","y","n","n","n"
"fsnm2","39.219","-76.525" elev="0","8574729 - Francis Scott Key Bridge NE Tower, MD","NOAA NOS PORTS","NOS/CO-OPS","fixed","y","n","n","n"
"fsti2","41.976","-87.648" elev="179","Foster Ave., Chicago, IL","Chicago Park District","IOOS Partners","fixed","n","n","n","n"
"ftgm4","43.007","-82.422" elev="178.9","9014098 - Fort Gratiot, MI","NOS","NOS/CO-OPS","fixed","n","n","n","n"
"ftpc1","37.806","-122.466" elev="2.7","9414290 - San Francisco, CA","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"fwyf1","25.591","-80.097" elev="0","Fowey Rock, FL","NDBC","NDBC Meteorological/Ocean","fixed","y","n","n","n"
"gbhm6","30.418","-88.405","Bayou Heron, Grand Bay Reserve, MS","National Estuarine Research Reserve System","NERRS","fixed","n","n","y","n"
"gbif1","25.378","-81.029" elev="0","Gunboat Island, FL","Everglades National Park","IOOS Partners","fixed","y","n","y","n"
"gbqn3","43.134","-70.911","Oyster River, Great Bay Reserve, NH","National Estuarine Research Reserve System","NERRS","fixed","n","n","n","n"
"gbrm6","30.413","-88.403","Grand Bay NERR, Mississippi Sound, MS (NOS 8740166)","National Estuarine Research Reserve System","NERRS","fixed","n","n","n","n"
"gbtf1","25.167","-80.801" elev="0","Garfield Bight, FL","Everglades National Park","IOOS Partners","fixed","y","n","y","n"
"gbww3","44.538","-88.003","9087077 - Green Bay West, WI","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"gctf1","27.774","-82.517" elev="0","8726524 - Gadsden Cut, Tampa Bay, FL","NOAA NOS PORTS","NOS/CO-OPS","fixed","y","n","n","n"
"gdmm5","47.749","-90.341" elev="185.2","9099090 - Grand Marais, MN","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"gdqm6","30.357","-88.463","Bangs Lake, Grand Bay Reserve, MS","National Estuarine Research Reserve System","NERRS","fixed","n","n","n","n"
"gdxm6","30.359","-88.42" elev="0","Crooked Bayou, Grand Bay Reserve, MS","National Estuarine Research Reserve System","NERRS","fixed","n","n","n","n"
"gelo1","41.859","-80.975" elev="177","Geneva on the Lake Light, OH","NWS Eastern Region","IOOS Partners","fixed","y","n","n","n"
"gexa2","58.212","-136.381" elev="11","George Island, Alaska","Marine Exchange of Alaska","IOOS Partners","fixed","y","n","n","n"
"gggc1","38.016","-122.509","Gallinas Creek","National Estuarine Research Reserve System","NERRS","fixed","n","n","y","n"
"gisl1","29.265","-89.958" elev="2.7","8761724 - Grand Isle, LA","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"gixa2","55.446","-131.881" elev="8.8","Guard Island, AK","Marine Exchange of Alaska","IOOS Partners","fixed","y","n","n","n"
"gkyf1","24.627","-82.872","Garden Key, FL","Everglades National Park","IOOS Partners","fixed","y","n","y","n"
"gnjt2","29.357","-94.725" elev="0","8771341 - Galveston Bay Entrance (North Jetty), TX","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"gptw1","46.273","-123.767" elev="0","Grays Point, WA","Columbia River Inter-Tribal Fish Commission","IOOS Partners","fixed","n","n","n","n"
"gpxa2","58.062","-134.051" elev="12","Grave Point, AK","Marine Exchange of Alaska","IOOS Partners","fixed","y","n","n","n"
"grbl1","29.101","-89.978","Grand Isle Blocks, LA / CSI09","LSU CSI","IOOS Partners","fixed","n","n","n","n"
"grim4","46.721","-87.412" elev="199","Granite Island, MI","Northern Michigan University","IOOS Partners","fixed","n","n","n","n"
"grmm4","46.684","-85.972" elev="186","Grand Marais, MI","NWS Central Region","IOOS Partners","fixed","y","n","n","n"
"grrt2","29.302","-94.896","8771486 - Galveston RR Bridge, TX","TCOON","IOOS Partners","fixed","y","n","n","n"
"gslm4","44.018","-83.537" elev="179","Gravelly Shoal Light, MI","NWS Central Region","IOOS Partners","fixed","y","n","n","n"
"gtlm4","45.211","-85.55" elev="176","Grand Traverse Light, MI","NWS Central Region","IOOS Partners","fixed","y","n","n","n"
"gtot2","29.311","-94.792" elev="4.8","8771450 - Galveston Pier 21, TX","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"gtqf1","29.667","-81.257","Pellicer Creek, Guan Tolomato Matanzas Reserve, FL","National Estuarine Research Reserve System","NERRS","fixed","n","n","n","n"
"gtrm4","47.179","-88.241" elev="190","Superior Grand Traverse Bay, MI","NWS Central Region","IOOS Partners","fixed","y","n","n","n"
"gtxf1","29.658","-81.233" elev="1.3","Pellicer Creek, Guana Tolomato Matanzas Reserve, FL","National Estuarine Research Reserve System","NERRS","fixed","y","n","n","n"
"guxa2","58.408","-135.726" elev="7","Gustavus Dock, AK","Marine Exchange of Alaska","IOOS Partners","fixed","y","n","n","n"
"haxa2","59.234","-135.442" elev="7.6","Haines Harbor, AK","Marine Exchange of Alaska","IOOS Partners","fixed","y","n","n","n"
"hbmn6","41.314","-73.985","Bear Mountain, Hudson River Reserve, NY","National Estuarine Research Reserve System","NERRS","fixed","n","n","y","n"
"hbxc1","40.777","-124.197","Humboldt, CA","Central and Northern California Ocean Observing System","IOOS Partners","fixed","y","n","y","n"
"hbyc1","40.767","-124.217" elev="7.6","9418767 - North Spit, CA","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"hcef1","25.254","-80.444" elev="0","Highway Creek, FL","Everglades National Park","IOOS Partners","fixed","y","n","y","n"
"hcgn7","35.209","-75.704" elev="1.9","8654467 - USCG Station Hatteras, NC","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"hhlo1","41.401","-82.545" elev="177","Huron Harbor Light, OH","NWS Eastern Region","IOOS Partners","fixed","y","n","n","n"
"hist2","29.595","-94.39" elev="0","8770808 - High Island, TX","TCOON","IOOS Partners","fixed","y","n","n","n"
"hivt2","27.844","-97.07" elev="1.925","Harbor Island Visibility","NOAA NOS PORTS","NOS/CO-OPS","fixed","y","n","n","n"
"hlnm4","42.773","-86.213" elev="178.7","9087031 - Holland, MI","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"hmra2","59.601","-151.41" elev="12.9","Homer, Kachemak Bay Reserve, AK","National Estuarine Research Reserve System","NERRS","fixed","y","n","n","n"
"hmsa2","59.602","-151.417" elev="15","Homer Spit, AK","Marine Exchange of Alaska","IOOS Partners","fixed","y","n","n","n"
"hrbm4","43.846","-82.643" elev="178.2","9075014 - Harbor Beach, MI","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"href1","25.424","-81.06","Harney River, FL","Everglades National Park","IOOS Partners","fixed","y","n","y","n"
"hrvc1","34.469","-120.682" elev="0","9411406 - Harvest Oil Platform, CA","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"huqn6","42.036","-73.925","Tivoli North, Hudson River Reserve, NY","National Estuarine Research Reserve System","NERRS","fixed","n","n","n","n"
"icac1","34.008","-118.5" elev="6.6","9410840 - Santa Monica Pier","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"icya2","59.927","-141.359" elev="15","Icy Bay, AK","Marine Exchange of Alaska","IOOS Partners","fixed","n","n","n","n"
"iloh1","19.73","-155.056" elev="2.4","1617760 - Hilo, HI","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"imgp4","17.969","-67.044" elev="14.56","Isla Magueyes, Lajas, PR","Caribbean Integrated Coastal Ocean Observing System (CarICoos)","IOOS Partners","fixed","n","n","n","n"
"iosn3","42.967","-70.623" elev="13.1","Isle of Shoals, NH","NDBC","NDBC Meteorological/Ocean","fixed","y","n","n","n"
"irdt2","27.48","-97.322" elev="1","8776139 - South Bird Island, TX","TCOON","IOOS Partners","fixed","y","n","n","n"
"itka2","57.052","-135.342" elev="3.8","9451600 - Sitka, AK","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"jaki2","41.781","-87.573" elev="179","63rd St., Chicago, IL","Chicago Park District","IOOS Partners","fixed","y","n","n","n"
"jbyf1","25.224","-80.541" elev="0","Joe Bay, FL","Everglades National Park","IOOS Partners","fixed","y","n","y","n"
"jcqn4","39.548","-74.461","Chestnut Neck, Jacques Cousteau Reserve, NJ","National Estuarine Research Reserve System","NERRS","fixed","n","n","n","n"
"jcrn4","39.535","-74.464" elev="0.9","Nacote Creek, Jacques Cousteau Reserve, NJ","National Estuarine Research Reserve System","NERRS","fixed","y","n","n","n"
"jctn4","39.508","-74.338","Buoy 126, Jacques Cousteau Reserve, NJ","National Estuarine Research Reserve System","NERRS","fixed","n","n","y","n"
"jkyf1","25.053","-80.904" elev="0","Johnson Key, FL","Everglades National Park","IOOS Partners","fixed","y","n","y","n"
"jlxa2","58.298","-134.405" elev="4.6","Juneau Library, AK","Marine Exchange of Alaska","IOOS Partners","fixed","y","n","n","n"
"jmla2","58.286","-134.39" elev="5.5","Juneau AML Dock","Marine Exchange of Alaska","IOOS Partners","fixed","y","n","n","n"
"jmpn7","34.213","-77.786" elev="7.4","8658163 - Johnny Mercer Pier, Wrightsville Beach, NC","NOS","NOS/CO-OPS","fixed","y","n","n","n"
